playerId,teamId,leagueId,seasonId
5776bc715762021398fe3f18,54457dd3300969b132fcfe3b,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
544580d2300969b132fd4897,54457dd3300969b132fcfe41,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
59e63b1544b2b8aa7e5cb1f8,54457dd3300969b132fcfe47,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
6050e9ee5fe05a0e9f3000eb,54457dd3300969b132fcfe48,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
55a494fe1e31501db44135e5,54457dd3300969b132fcfe54,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
55a494fe1e31501db44135b5,54457dd3300969b132fcfe45,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
5bb14340aeda7199390fbd69,54457dd3300969b132fcfe46,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
5bb2ae87aeda71993907f6b5,54457dd3300969b132fcfe49,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
55a494fe1e31501db44135b5,54457dd3300969b132fcfe45,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
59af0af217120e9c9a992749,54457dd3300969b132fcfe3d,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
5a5ddab20b62ed00ed29347e,54457dd3300969b132fcfe47,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
5bb00f0daeda71993926f827,54457dd3300969b132fcfe42,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
55a494fe1e31501db44135b9,54457dd3300969b132fcfe46,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
5776bc725762021398fe3f24,54457dd3300969b132fcfe40,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
59af0b0817120e9c9a996725,54457dd3300969b132fcfe52,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
62c72657b7c193d1aff1721a,54457dd3300969b132fcfe53,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
544580df300969b132fd51b6,54457dd3300969b132fcfe51,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
6050eae95fe05a0e9f386677,54457dd3300969b132fcfe3c,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
55a494fe1e31501db44135e5,54457dd3300969b132fcfe54,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
62c725bcb7c193d1afeefbcc,54457dd3300969b132fcfe51,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
6022d2475fe05a0e9f9af85f,54457dd3300969b132fcfe3e,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
601d36e35fe05a0e9fe588a2,54457dd3300969b132fcfe3d,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
5776bc735762021398fe3f48,54457dd3300969b132fcfe50,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
5776bc735762021398fe3f48,54457dd3300969b132fcfe50,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
544580e2300969b132fd5419,54457dd3300969b132fcfe55,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
59e63aeb44b2b8aa7e5be033,54457dd3300969b132fcfe3b,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
6050ebe55fe05a0e9f41d2d6,54457dd3300969b132fcfe45,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
5776bc725762021398fe3f28,54457dd3300969b132fcfe43,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
59aab8ca17120e9c9a9d911e,54457dd3300969b132fcfe4b,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
59e63b5344b2b8aa7e5e0fe9,54457dd3300969b132fcfe56,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
62c7261ab7c193d1aff07edd,54457dd3300969b132fcfe58,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
544580dc300969b132fd4f8b,54457dd3300969b132fcfe4d,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
544580de300969b132fd50b6,54457dd3300969b132fcfe4f,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
5b462c6b9559b26e7e6b6410,54457dd3300969b132fcfe4a,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
544580d0300969b132fd476b,54457dd3300969b132fcfe3f,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
5bbe1a5eaeda71993926b18b,54457dd3300969b132fcfe42,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
6022d2475fe05a0e9f9af833,54457dd3300969b132fcfe3e,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
5b7bf1d9aeda719939514e23,54457dd3300969b132fcfe53,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
5bbe1a5faeda71993926b45e,54457dd3300969b132fcfe48,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
62c725c9b7c193d1afef2fe8,54457dd3300969b132fcfe4c,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
62c725feb7c193d1aff00c76,54457dd3300969b132fcfe51,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
544580d7300969b132fd4c63,54457dd3300969b132fcfe48,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
59af0afe17120e9c9a994dc6,54457dd3300969b132fcfe4b,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
5b4625639559b26e7e4f97e3,54457dd3300969b132fcfe53,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
6050eae95fe05a0e9f38667e,54457dd3300969b132fcfe3c,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
5bbe1a59aeda71993926a180,54457dd3300969b132fcfe58,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
5776bc725762021398fe3f2f,54457dd3300969b132fcfe46,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
5a067c6ef934491175544380,54457dd3300969b132fcfe4f,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
6050eb3b5fe05a0e9f3a3087,54457dd3300969b132fcfe57,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
6050eeae5fe05a0e9f5a31f6,54457dd3300969b132fcfe4a,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
5a5ddab20b62ed00ed2936f5,54457dd3300969b132fcfe56,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
5bb3fa2aaeda719939fe9b75,54457dd3300969b132fcfe4c,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
544580de300969b132fd512b,54457dd3300969b132fcfe50,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
6050ec445fe05a0e9f43ac6b,54457dd3300969b132fcfe4f,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
544580da300969b132fd4e02,54457dd3300969b132fcfe4a,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
58af68d435268c61b0b456b5,54457dd3300969b132fcfe56,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
5a5ddab10b62ed00ed293225,54457dd3300969b132fcfe3c,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
544580da300969b132fd4ded,54457dd3300969b132fcfe4a,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
59af0b0817120e9c9a996790,54457dd3300969b132fcfe52,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
544580d0300969b132fd4780,54457dd3300969b132fcfe3f,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
62c72664b7c193d1aff1a445,54457dd3300969b132fcfe4a,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
544580d7300969b132fd4c21,54457dd3300969b132fcfe47,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
544580d5300969b132fd4b1d,54457dd3300969b132fcfe45,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
59af0b0717120e9c9a9966f0,54457dd3300969b132fcfe52,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
62c72601b7c193d1aff0190c,54457dd3300969b132fcfe52,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
59e63aec44b2b8aa7e5be7fb,54457dd3300969b132fcfe3b,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
5bb560c6aeda71993925a3d7,54457dd3300969b132fcfe57,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
54e66a033ad33bf4a9d831b4,54457dd3300969b132fcfe4d,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
6050ea425fe05a0e9f31b843,54457dd3300969b132fcfe40,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
57ac20c4576202139867d80e,54457dd3300969b132fcfe50,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
6050ebe55fe05a0e9f41d2b3,54457dd3300969b132fcfe45,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
59af0b0217120e9c9a9958c6,54457dd3300969b132fcfe4e,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
544580de300969b132fd50b6,54457dd3300969b132fcfe4f,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
59e63b4844b2b8aa7e5dc588,54457dd3300969b132fcfe53,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
59af0af417120e9c9a992e0f,54457dd3300969b132fcfe40,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
6050e9ee5fe05a0e9f300156,54457dd3300969b132fcfe48,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
544580cc300969b132fd451e,54457dd3300969b132fcfe3b,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
62c72648b7c193d1aff13680,54457dd3300969b132fcfe4b,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
62c725f3b7c193d1afefdfb3,54457dd3300969b132fcfe47,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
55a494fe1e31501db441358d,54457dd3300969b132fcfe3c,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
544580e4300969b132fd5543,54457dd3300969b132fcfe57,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
5c67d81285d07ba976b97e42,54457dd3300969b132fcfe40,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
584cca15d95ef3f74c791006,54457dd3300969b132fcfe3d,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
62c72610b7c193d1aff05a30,54457dd3300969b132fcfe44,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
58a51af035268c61b068bbb2,54457dd3300969b132fcfe55,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
5a7e5f016ca03e9fbb81531b,54457dd3300969b132fcfe4c,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
5c67d83585d07ba976ba23cf,54457dd3300969b132fcfe56,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
62c7265cb7c193d1aff18459,54457dd3300969b132fcfe50,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
601d36e35fe05a0e9fe5896f,54457dd3300969b132fcfe4d,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
544580d0300969b132fd477f,54457dd3300969b132fcfe3f,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
5be7a42a85d07ba9760e2486,54457dd3300969b132fcfe40,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
62c72688b7c193d1aff23282,54457dd3300969b132fcfe4d,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
59af0af717120e9c9a99390c,54457dd3300969b132fcfe44,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
6050ed785fe05a0e9f4f8e69,54457dd3300969b132fcfe54,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
6050ee425fe05a0e9f55cc43,54457dd3300969b132fcfe3f,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
62c725a9b7c193d1afeeaaa2,54457dd3300969b132fcfe58,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
62c72642b7c193d1aff11eb3,54457dd3300969b132fcfe50,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
58af67a835268c61b0b3f9ca,54457dd3300969b132fcfe50,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
62c725bfb7c193d1afef06bf,54457dd3300969b132fcfe46,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
601d36e35fe05a0e9fe589d5,54457dd3300969b132fcfe3d,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
62c725abb7c193d1afeeb782,54457dd3300969b132fcfe47,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
59af0af617120e9c9a993599,54457dd3300969b132fcfe43,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
5a7e68496ca03e9fbbbfac07,54457dd3300969b132fcfe3c,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
62c72683b7c193d1aff21e4e,54457dd3300969b132fcfe44,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
59af0b0117120e9c9a99584f,54457dd3300969b132fcfe4e,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
544580d7300969b132fd4c21,54457dd3300969b132fcfe47,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
62c72645b7c193d1aff12914,54457dd3300969b132fcfe43,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
62c7267cb7c193d1aff20574,54457dd3300969b132fcfe4c,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
558dd0fb1e31501db4412900,54457dd3300969b132fcfe58,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
57ab8ef7576202139867c694,54457dd3300969b132fcfe44,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
544580d4300969b132fd4a8a,54457dd3300969b132fcfe44,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
62c72680b7c193d1aff21698,54457dd3300969b132fcfe41,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
62c72660b7c193d1aff1930b,54457dd3300969b132fcfe3f,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
59af0afa17120e9c9a9940e9,54457dd3300969b132fcfe47,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
5bb2d407aeda71993954290e,54457dd3300969b132fcfe54,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
5bb2a77eaeda719939f791eb,54457dd3300969b132fcfe3e,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
5776bc735762021398fe3f4e,54457dd3300969b132fcfe53,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
62c7263bb7c193d1aff1015c,54457dd3300969b132fcfe44,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
59e63b4b44b2b8aa7e5debc1,54457dd3300969b132fcfe54,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
5bbe1a59aeda71993926a1b0,54457dd3300969b132fcfe54,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
5776bc715762021398fe3f18,54457dd3300969b132fcfe3b,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
59af0af117120e9c9a9922f2,54457dd3300969b132fcfe3b,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
5bb1734caeda71993958407e,54457dd3300969b132fcfe52,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
58af67a835268c61b0b3f9d3,54457dd3300969b132fcfe3f,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
62c725c1b7c193d1afef0f05,54457dd3300969b132fcfe47,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
5450b681300969b1320168d0,54457dd3300969b132fcfe47,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
577f1ac8576202139845febc,54457dd3300969b132fcfe3f,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
59e63b1d44b2b8aa7e5cdddf,54457dd3300969b132fcfe49,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
55a494fe1e31501db44135eb,54457dd3300969b132fcfe56,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
584aa4e8d95ef3f74c18330c,54457dd3300969b132fcfe57,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
62c7265eb7c193d1aff18b28,54457dd3300969b132fcfe3c,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
54e6611c3ad33bf4a9d83198,54457dd3300969b132fcfe43,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
59e63af344b2b8aa7e5c0801,54457dd3300969b132fcfe3d,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
6022d2475fe05a0e9f9af871,54457dd3300969b132fcfe3e,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
5a763d9ec6bdc0c32ec1e7cb,54457dd3300969b132fcfe52,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
6050ec445fe05a0e9f43ac82,54457dd3300969b132fcfe4f,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
55a494fe1e31501db44135d1,54457dd3300969b132fcfe4e,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
577f19d8576202139845fc27,54457dd3300969b132fcfe4e,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
5bb2d407aeda719939542900,54457dd3300969b132fcfe56,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
5bbe1a59aeda71993926a1ab,54457dd3300969b132fcfe54,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
5a7e734b6ca03e9fbb092a92,54457dd3300969b132fcfe47,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
544580d2300969b132fd4897,54457dd3300969b132fcfe41,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
62c72675b7c193d1aff1e5a3,54457dd3300969b132fcfe3e,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
601d36e35fe05a0e9fe58976,54457dd3300969b132fcfe4d,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
6050ea945fe05a0e9f351fbc,54457dd3300969b132fcfe53,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
58a51af035268c61b068bbb2,54457dd3300969b132fcfe55,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
59af0b0217120e9c9a9958ac,54457dd3300969b132fcfe4e,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
62c72662b7c193d1aff19ed7,54457dd3300969b132fcfe4a,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
59e63b5244b2b8aa7e5e0bb4,54457dd3300969b132fcfe56,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
55a494fe1e31501db44135c8,54457dd3300969b132fcfe4c,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
544580df300969b132fd51c5,54457dd3300969b132fcfe51,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
62c72685b7c193d1aff226cb,54457dd3300969b132fcfe58,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
59e63af744b2b8aa7e5c20ca,54457dd3300969b132fcfe3e,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
5bb553e3aeda719939fe7df7,54457dd3300969b132fcfe4f,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
59af0af917120e9c9a993e70,54457dd3300969b132fcfe46,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
5a80de286ca03e9fbb29f574,54457dd3300969b132fcfe3e,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
544580d8300969b132fd4c71,54457dd3300969b132fcfe48,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
57ab7c37576202139867c476,54457dd3300969b132fcfe3b,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
59aab8cb17120e9c9a9d94bb,54457dd3300969b132fcfe4e,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
547521d13ad33bf4a9d747a8,54457dd3300969b132fcfe3c,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
5776bc735762021398fe3f46,54457dd3300969b132fcfe4f,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
59e63aea44b2b8aa7e5bdca2,54457dd3300969b132fcfe3b,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
57ab81d7576202139867c67a,54457dd3300969b132fcfe3d,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
57ab8a47576202139867c68a,54457dd3300969b132fcfe42,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
55a494fe1e31501db441358e,54457dd3300969b132fcfe3c,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
62c72682b7c193d1aff21c13,54457dd3300969b132fcfe41,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
5bbe1a59aeda71993926a17c,54457dd3300969b132fcfe46,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
544580db300969b132fd4f34,54457dd3300969b132fcfe4c,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
6022d2475fe05a0e9f9af88c,54457dd3300969b132fcfe3e,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
62c72644b7c193d1aff1230e,54457dd3300969b132fcfe3f,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
5a5ddab20b62ed00ed293639,54457dd3300969b132fcfe50,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
544580d7300969b132fd4c04,54457dd3300969b132fcfe47,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
544580d3300969b132fd49cd,54457dd3300969b132fcfe43,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
62c72610b7c193d1aff05422,54457dd3300969b132fcfe44,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
6050e99a5fe05a0e9f2c8b02,54457dd3300969b132fcfe49,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
62c72670b7c193d1aff1d119,54457dd3300969b132fcfe56,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
62c72656b7c193d1aff16eb4,54457dd3300969b132fcfe53,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
58a50f3835268c61b05e1abb,54457dd3300969b132fcfe43,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
6050e9ee5fe05a0e9f3000e2,54457dd3300969b132fcfe48,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
5bbe1a70aeda7199392703c4,54457dd3300969b132fcfe55,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
55a494fe1e31501db44135e9,54457dd3300969b132fcfe55,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
59e63b2644b2b8aa7e5d0faf,54457dd3300969b132fcfe4b,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
62c7263ab7c193d1aff0fc8c,54457dd3300969b132fcfe4c,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
5aa5a5762cb661f293eb531e,54457dd3300969b132fcfe45,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
57ac20c4576202139867d80e,54457dd3300969b132fcfe50,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
5b4627ba9559b26e7e58d493,54457dd3300969b132fcfe4e,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
5a5ddab20b62ed00ed2934ec,54457dd3300969b132fcfe49,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
62c725b0b7c193d1afeec6e1,54457dd3300969b132fcfe52,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
544580d9300969b132fd4d6c,54457dd3300969b132fcfe49,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
62c72683b7c193d1aff21f51,54457dd3300969b132fcfe44,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
62c6ca87b7c193d1aff1149d,54457dd3300969b132fcfe3b,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
5bb2ae87aeda71993907f69d,54457dd3300969b132fcfe49,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
6050eb3b5fe05a0e9f3a30a5,54457dd3300969b132fcfe57,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
59e63b4744b2b8aa7e5db718,54457dd3300969b132fcfe53,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
544580df300969b132fd51b6,54457dd3300969b132fcfe51,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
5a5ddab20b62ed00ed2933b9,54457dd3300969b132fcfe43,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
59e63af144b2b8aa7e5bfcf8,54457dd3300969b132fcfe3c,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
5b4625639559b26e7e4f9810,54457dd3300969b132fcfe53,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
62c72687b7c193d1aff22e47,54457dd3300969b132fcfe57,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
544580d1300969b132fd482b,54457dd3300969b132fcfe40,54457dce300969b132fcfb34,5bc74da8aeda7199391fc70d
62c7267cb7c193d1aff20484,54457dd3300969b132fcfe4c,54457dce300969b132fcfb34,62c726d3b7c193d1aff34888
59af0af317120e9c9a99275a,54457dd3300969b132fcfe3d,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
5b462a129559b26e7e636926,54457dd3300969b132fcfe41,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
5bb40967aeda719939164387,54457dd3300969b132fcfe48,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
59e63b0844b2b8aa7e5c6ef0,54457dd3300969b132fcfe43,54457dce300969b132fcfb34,5b6e102011ef0d11039af1e3
